TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:39:50.700000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.27,-10.36,,3,-67.27,-10.36,Serving Beam,-66.00,63.00,-2.60,-3.56,-31.00,,369,-82.50,-10.55,370,-107.55,-20.61,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,8,30.49,,0.023,10.675,1,1,0.023,10.675,371,2074999,27749.96,,371_3,3,-81.47,-10.34,3,-81.47,-10.34,Serving Beam,-30.00,369,-84.41,-10.66,370,-105.91,-17.88,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.023,10.675,0.023,10.675,,,,,,,,
2023-03-01 15:39:50.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.38,-10.37,24.58,3,-67.38,-10.37,Serving Beam,-66.00,63.00,-3.22,-3.62,,,369,-82.31,-10.48,370,-107.55,-20.61,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,8,28.59,,0.039,11.605,1,1,0.039,11.605,371,2074999,27749.96,,371_3,3,-81.47,-10.34,3,-81.47,-10.34,Serving Beam,,369,-84.41,-10.66,370,-105.91,-17.88,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,0.00,,,0.039,11.605,0.039,11.605,,,,,,,,
2023-03-01 15:39:50.900000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.06,,,,,-66.00,63.00,-2.70,-3.36,,,,,,,,,0.00,14.89,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,51,32.91,,0.014,12.598,1,1,0.014,10.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,14.89,,,0.014,12.598,0.014,10.330,,,,,,,,
2023-03-01 15:39:51.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.44,-10.37,,3,-67.44,-10.37,Serving Beam,-66.00,63.00,-2.12,-3.72,-30.00,-2.91,369,-82.05,-10.48,370,-107.55,-20.61,0.00,24.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,27.11,4,4.00,0.06,8,34.32,1.92,0.055,14.430,1,1,0.055,11.213,371,2074999,27749.96,,371_3,3,-81.47,-10.34,3,-81.47,-10.34,Serving Beam,-29.00,369,-82.38,-10.41,370,-105.29,-17.38,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,24.00,0.06,1.92,0.055,14.430,0.055,11.213,0.000,10.346,0.000,10.244,,,,
2023-03-01 15:39:51.100000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.33,,,,,-66.00,63.00,-2.61,-3.50,,,,,,,,,0.00,13.73,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,26,26.30,4,4.00,,8,30.45,,0.020,12.105,1,1,0.020,11.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,13.73,,,0.020,12.105,0.020,11.058,,,,,0.000,10.176,0,636012
2023-03-01 15:39:51.200000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.41,-10.37,,3,-67.41,-10.37,Serving Beam,-66.00,63.00,-0.82,-3.62,,,369,-81.60,-10.46,370,-105.64,-19.53,0.00,10.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,26.94,4,4.00,,53,36.80,,0.029,11.577,1,1,0.029,10.660,371,2074999,27749.96,,371_3,3,-80.70,-10.40,3,-80.70,-10.40,Serving Beam,,369,-82.38,-10.41,370,-105.29,-17.38,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,10.00,,,0.029,11.577,0.029,10.660,,,,,,,,
2023-03-01 15:39:51.300000,-71.089951,42.334621,-71.089950,42.334620,15:39:51,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-67.15,-10.37,24.88,3,-67.15,-10.37,Serving Beam,-65.25,63.00,-0.86,-3.23,,,369,-81.84,-10.47,370,-104.97,-19.15,0.00,6.98,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,26.82,4,4.00,,32,35.12,,0.025,11.585,1,1,0.025,11.068,371,2074999,27749.96,,371_3,3,-80.70,-10.40,3,-80.70,-10.40,Serving Beam,,369,-82.38,-10.41,370,-105.29,-17.38,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,6.98,,,0.025,11.585,0.025,11.068,,,,,,,,
2023-03-01 15:39:51.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.38,,,,,-65.00,62.00,-2.28,-4.23,-29.00,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,26,31.51,,0.026,10.262,1,1,0.026,10.262,,,,,,,,,,,,,-28.00,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,0.00,,,0.026,10.262,0.026,10.262,,,,,,,,
2023-03-01 15:39:51.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.87,-10.37,,3,-66.87,-10.37,Serving Beam,-65.00,62.00,-2.90,-4.71,,,369,-82.83,-10.58,370,-104.73,-19.02,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,8,33.88,,0.042,11.538,1,1,0.042,11.538,371,2074999,27749.96,,371_3,3,-80.70,-10.40,3,-80.70,-10.40,Serving Beam,,369,-82.38,-10.41,370,-108.37,-16.83,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,0.00,,,0.042,11.538,0.042,11.538,0.000,10.283,0.000,10.199,,,,
2023-03-01 15:39:51.600000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.34,,,,,-65.00,62.00,-2.90,-4.43,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,26,32.15,,0.007,10.351,1,1,0.007,10.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,0.00,,,0.007,10.351,0.007,10.351,,,,,0.000,10.221,0,638820
2023-03-01 15:39:51.700000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.73,-10.39,24.89,3,-66.73,-10.39,Serving Beam,-65.00,62.00,-2.67,-4.54,-30.00,,369,-83.59,-10.67,,,,0.00,12.50,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,27.98,4,4.00,,31,29.96,,0.030,11.500,1,1,0.030,10.039,371,2074999,27749.96,,371_3,3,-80.70,-10.40,3,-80.70,-10.40,Serving Beam,-29.00,369,-82.38,-10.41,370,-108.37,-16.83,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,12.50,,,0.030,11.500,0.030,10.039,,,,,,,,
2023-03-01 15:39:51.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.69,-10.39,,3,-66.69,-10.39,Serving Beam,-65.00,62.00,-1.70,-4.42,,,369,-83.93,-10.72,370,-103.04,-15.89,0.00,28.57,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,26.14,4,4.00,,66,43.33,,0.032,16.481,1,1,0.032,11.171,371,2074999,27749.96,,371_3,3,-80.70,-10.40,3,-80.70,-10.40,Serving Beam,,369,-83.73,-10.46,370,-108.37,-16.83,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,28.57,,,0.032,16.481,0.032,11.171,,,,,,,,
2023-03-01 15:39:51.900000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.11,,,,,-65.00,62.00,-2.26,-4.58,,,,,,,,,0.00,13.33,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,26.95,4,4.00,,27,34.29,,0.035,12.450,1,1,0.035,11.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,13.33,,,0.035,12.450,0.035,11.123,,,,,,,,
2023-03-01 15:39:52.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.88,-10.38,,3,-66.88,-10.38,Serving Beam,-65.00,62.00,-1.73,-4.70,-29.00,-3.58,369,-83.34,-10.66,370,-102.44,-16.45,0.00,6.67,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,26,26.38,4,4.00,0.07,28,29.58,1.39,0.035,11.211,1,1,0.035,10.942,371,2074999,27749.96,,371_3,3,-81.18,-10.38,3,-81.18,-10.38,Serving Beam,-28.00,369,-83.73,-10.54,370,-108.37,-16.83,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,6.67,0.07,1.40,0.035,11.211,0.035,10.942,0.000,10.269,0.000,10.199,,,,
2023-03-01 15:39:52.100000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.92,-10.36,25.24,3,-66.92,-10.36,Serving Beam,-65.74,62.00,-2.09,-4.64,,,369,-82.65,-10.55,370,-101.63,-15.85,0.00,8.51,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,27.05,4,4.00,,27,31.62,,0.033,12.604,1,1,0.033,11.370,371,2074999,27749.96,,371_3,3,-81.18,-10.38,3,-81.18,-10.38,Serving Beam,,369,-83.73,-10.54,370,-108.37,-16.83,,,,,,,,,,0.000,0.173,,0.000,0.173,DL NonCA,UL 2CA,0.00,8.33,,,0.033,12.777,0.033,11.542,,,,,0.000,10.178,0,637416
2023-03-01 15:39:52.200000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.95,,,,,-65.10,62.00,-1.49,-4.79,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,31,28.84,,0.038,10.601,1,1,0.038,10.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,0.00,,,0.038,10.601,0.038,10.601,,,,,,,,
2023-03-01 15:39:52.300000,-71.089951,42.334621,-71.089950,42.334620,15:39:52,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.95,-10.36,,3,-66.95,-10.36,Serving Beam,-65.00,62.00,-2.67,-4.43,-29.00,,369,-82.70,-10.52,370,-101.46,-15.45,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,8,27.00,,0.044,11.460,1,1,0.044,11.460,371,2074999,27749.96,,371_3,3,-81.78,-10.48,3,-81.78,-10.48,Serving Beam,-28.00,369,-83.73,-10.54,370,-110.31,-19.08,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.044,11.460,0.044,11.460,,,,,,,,
2023-03-01 15:39:52.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.74,,,,,-65.00,62.00,-3.41,-4.77,,,,,,,,,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,26,31.43,,0.037,10.482,1,1,0.037,10.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,0.00,,,0.037,10.482,0.037,10.482,,,,,,,,
2023-03-01 15:39:52.500000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.81,-10.38,23.97,3,-66.81,-10.38,Serving Beam,-65.00,62.00,-2.92,-4.54,,,369,-83.27,-10.54,370,-101.27,-15.59,0.00,14.89,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,28,28.00,4,4.00,,26,35.40,,0.034,13.748,1,1,0.034,11.248,371,2074999,27749.96,,371_3,3,-81.78,-10.48,3,-81.78,-10.48,Serving Beam,,369,-83.73,-10.54,370,-110.31,-19.08,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,14.89,,,0.034,13.748,0.034,11.248,0.010,10.351,0.012,10.199,,,,
2023-03-01 15:39:52.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.80,-10.38,,3,-66.80,-10.38,Serving Beam,-65.00,62.00,-2.78,-4.72,,,369,-83.64,-10.57,370,-101.20,-15.85,0.00,25.93,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,27,27.02,4,4.00,,27,30.80,,0.049,13.418,1,1,0.049,10.604,371,2074999,27749.96,,371_3,3,-81.78,-10.48,3,-81.78,-10.48,Serving Beam,,369,-83.73,-10.54,370,-110.31,-19.08,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,25.93,,,0.049,13.418,0.049,10.604,,,,,0.000,10.219,0,637416
2023-03-01 15:39:52.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.63,,,,,-65.00,62.00,-3.00,-4.57,-30.00,,,,,,,,0.00,5.26,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.93,27,27.00,4,4.00,,32,27.79,,0.050,4.340,1,1,0.050,4.269,,,,,,,,,,,,,-29.00,,,,,,,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,5.26,,,0.050,4.340,0.050,4.269,,,,,,,,
2023-03-01 15:39:52.800000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.68,-10.36,,3,-66.68,-10.36,Serving Beam,-65.00,62.00,-7.00,-4.90,,,369,-83.89,-10.55,370,-101.42,-16.87,0.00,37.50,2,2.00,1,1.00,2x2_MIMO,SMSL,0,3.20,27,26.60,4,4.00,,8,8.00,,0.099,0.560,1,1,0.099,0.348,371,2074999,27749.96,,371_3,3,-81.36,-10.38,3,-81.36,-10.38,Serving Beam,,369,-83.94,-10.52,370,-101.87,-15.39,,,,,,,,,,0.000,,,0.000,,DL NonCA,UL NonCA,0.00,37.50,,,0.099,0.560,0.099,0.348,,,,,,,,
2023-03-01 15:39:52.900000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.68,-10.37,25.12,3,-66.68,-10.37,Serving Beam,-65.00,62.00,-7.00,-4.36,,,369,-83.65,-10.49,370,-100.85,-16.83,0.00,0.00,2,2.00,1,1.00,2x2_MIMO,SMSL,0,0.00,25,25.00,4,4.00,,8,8.00,,0.059,0.138,1,1,0.059,0.138,371,2074999,27749.96,,371_3,3,-81.36,-10.38,3,-81.36,-10.38,Serving Beam,,369,-83.94,-10.52,370,-101.87,-15.39,,,,,,,,,,0.000,0.000,,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.059,0.138,0.059,0.138,,,,,,,,
2023-03-01 15:39:53.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,120kHz,,,,,,,,25.44,,,,,-65.00,62.00,,-4.00,-30.00,-4.28,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,-29.00,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,3.296,0.000,3.201,,,,
2023-03-01 15:39:53.100000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.910,771,56894
2023-03-01 15:39:53.200000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:39:53.300000,-71.089951,42.334621,-71.089950,42.334620,15:39:53,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.55,-10.36,25.33,3,-66.55,-10.36,Serving Beam,-65.00,62.00,,,,,369,-83.57,-10.49,370,-100.88,-16.69,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,,371_3,3,-81.36,-10.38,3,-81.36,-10.38,Serving Beam,,369,-83.94,-10.52,370,-101.87,-15.39,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:39:53.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:39:53.500000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:39:53.600000,-71.089951,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.49,-10.38,,3,-66.49,-10.38,Serving Beam,-65.00,62.00,,,,,369,-83.57,-10.49,370,-100.88,-16.69,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,,371_3,3,-81.36,-10.38,3,-81.36,-10.38,Serving Beam,,369,-83.94,-10.52,370,-101.87,-15.39,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:39:53.700000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:39:53.800000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:39:54.000000,-71.089951,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.42,-10.43,14.86,3,-66.42,-10.43,Serving Beam,-65.00,62.00,,-4.00,,-3.92,369,-83.57,-10.49,370,-100.88,-16.69,,,,,,,,,,,,,,,0.01,,,0.00,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,,371_3,3,-81.36,-10.38,3,-81.36,-10.38,Serving Beam,,369,-83.94,-10.52,370,-101.87,-15.39,,,,,,,,,,0.000,,,0.000,,,,,,0.01,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:39:54.100000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:39:54.200000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:39:54.300000,-71.089951,42.334621,-71.089950,42.334620,15:39:54,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.67,-10.38,25.05,3,-66.67,-10.38,Serving Beam,-65.00,62.00,,-4.00,,,369,-83.57,-10.49,370,-100.88,-16.69,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,,371_3,3,-81.36,-10.38,3,-81.36,-10.38,Serving Beam,,369,-83.94,-10.52,370,-101.87,-15.39,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:39:54.400000,-71.089951,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
