TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:45:21.700000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,,0.00,,,1,1.00,,SMSL,,,24,24.00,,,,8,8.00,,0.000,0.173,,1,0.000,0.173,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,0.173,0.000,0.173,,,,,,,,
2023-03-01 15:45:21.800000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.39,24.54,3,-66.05,-10.39,Serving Beam,-64.54,61.33,-7.00,-4.30,,,369,-80.84,-10.40,370,-104.89,-12.55,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:21.900000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:22.000000,-71.089920,42.334660,,,,,,,,,,,5G-NR_NSA,371,2,3,11,11,2073333,27650.00,,3,27,155,371_3,3,-66.05,-10.39,,3,-66.05,-10.39,Serving Beam,-64.00,,,,,-4.62,369,-80.84,-10.40,370,-104.84,-12.55,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:22.100000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.50,62.00,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:45:22.200000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:22.300000,-71.089920,42.334660,-71.089920,42.334660,15:45:22,0,0,0.00,0.82,1,2,,,371,2,3,11,11,2073333,27650.00,,3,27,155,371_3,3,-66.05,-10.39,23.42,3,-66.05,-10.39,Serving Beam,-65.00,,,,,,369,-80.84,-10.40,370,-104.84,-12.55,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:22.400000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:22.500000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:22.600000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:45:22.700000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.84,-10.36,22.48,3,-65.84,-10.36,Serving Beam,-64.12,61.00,-6.50,-4.75,,,369,-80.84,-10.40,370,-104.84,-12.55,,50.00,,,1,1.00,,SMSL,,,25,25.00,,,,10,9.00,,0.000,0.146,,1,0.000,0.073,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,50.00,,,0.000,0.146,0.000,0.073,,,,,,,,
2023-03-01 15:45:22.800000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:22.900000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:45:23.000000,-71.089920,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,-3.11,,,,,,,,,,,,,,,,,,,,,0.06,,,1.06,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,0.06,1.06,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:23.100000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.03,-10.39,22.12,3,-66.03,-10.39,Serving Beam,-64.00,62.00,,,,,369,-80.97,-10.43,370,-104.44,-12.63,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:45:23.200000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:45:23.300000,-71.089920,42.334660,-71.089920,42.334660,15:45:23,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:23.500000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.39,22.43,3,-66.05,-10.39,Serving Beam,-65.00,62.00,,-4.00,,,369,-80.97,-10.43,370,-104.44,-12.63,,0.00,,,2,2.00,,SMDL,,,23,23.00,,,,8,8.00,,0.000,1.474,,1,0.000,1.474,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,1.474,0.000,1.474,0.005,8.176,0.007,8.300,,,,
2023-03-01 15:45:23.600000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.39,23.64,3,-66.05,-10.39,Serving Beam,-65.00,63.00,-5.00,-4.16,,,369,-80.52,-10.41,,,,0.00,28.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.72,20,20.00,4,4.00,,8,8.57,,0.102,0.623,1,1,0.102,0.433,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,28.57,,,0.102,0.623,0.102,0.433,,,,,0.003,0.005,165,309
2023-03-01 15:45:23.700000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.63,,,,,-65.00,62.00,-1.10,-4.77,,,,,,,,,0.00,18.75,2,1.93,2,2.00,2x2_MIMO,SMDL,0,1.07,19,19.46,4,4.00,,66,47.03,,0.091,16.347,1,1,0.091,13.497,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,18.75,,,0.091,16.347,0.091,13.497,,,,,,,,
2023-03-01 15:45:23.800000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.33,-10.38,23.06,3,-66.33,-10.38,Serving Beam,-65.75,62.80,0.31,-4.52,-30.00,,369,-80.69,-10.41,370,-105.76,-15.84,0.00,5.19,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.40,4,4.00,,66,43.12,,0.073,31.974,1,1,0.073,30.378,371,2074999,27749.96,371_3,3,-79.94,-10.36,3,-79.94,-10.36,Serving Beam,-29.00,369,-81.61,-10.41,370,-103.66,-16.56,0.000,0.000,DL NonCA,UL NonCA,0.00,5.19,,,0.073,31.974,0.073,30.378,,,,,,,,
2023-03-01 15:45:23.900000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-66.00,63.00,1.11,-4.10,,,,,,,,,0.00,10.81,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.44,4,4.00,,66,50.11,,0.090,36.081,1,1,0.090,32.590,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,10.81,,,0.090,36.081,0.090,32.590,,,,,,,,
2023-03-01 15:45:24.000000,-71.089920,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.96,-10.35,23.43,3,-66.96,-10.35,Serving Beam,-65.85,63.00,0.80,-4.17,,-0.12,369,-81.01,-10.41,370,-105.47,-17.10,0.00,11.54,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.07,4,4.00,0.70,66,46.60,4.50,0.105,32.242,1,1,0.105,29.004,371,2074999,27749.96,371_3,3,-79.63,-10.33,3,-79.63,-10.33,Serving Beam,,369,-81.61,-10.41,370,-103.66,-16.56,1.621,1.304,DL NonCA,UL 2CA,0.00,12.36,0.70,5.37,0.105,33.863,0.105,30.308,0.000,25.841,0.000,25.541,,,,
2023-03-01 15:45:24.100000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.87,-10.35,22.68,3,-66.87,-10.35,Serving Beam,-65.00,63.00,1.19,-4.09,,,369,-81.37,-10.45,370,-104.81,-14.30,0.00,9.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.02,4,4.00,,66,51.06,,0.083,35.637,1,1,0.083,32.196,371,2074999,27749.96,371_3,3,-79.63,-10.33,3,-79.63,-10.33,Serving Beam,,369,-81.61,-10.41,370,-103.66,-16.56,4.586,4.586,DL NonCA,UL 2CA,0.00,7.22,,,0.083,40.223,0.083,36.782,,,,,0.004,21.908,243,1369225
2023-03-01 15:45:24.200000,-71.089920,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.45,,,,,-65.00,63.00,1.08,-4.14,-30.00,,,,,,,,0.00,9.46,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.06,4,4.00,,66,47.86,,0.092,31.802,1,1,0.092,28.823,,,,,,,,,,,,-28.00,,,,,,,,,DL NonCA,UL NonCA,0.00,9.46,,,0.092,31.802,0.092,28.823,,,,,,,,
2023-03-01 15:45:24.300000,-71.089920,42.334660,-71.089920,42.334660,15:45:24,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.70,-10.35,23.22,3,-66.70,-10.35,Serving Beam,-65.00,63.00,0.99,-4.11,,,369,-81.80,-10.48,370,-104.43,-13.19,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,18.86,4,4.00,,66,49.46,,0.081,36.515,1,1,0.081,32.771,371,2074999,27749.96,371_3,3,-79.63,-10.33,3,-79.63,-10.33,Serving Beam,,369,-81.67,-10.34,370,-103.66,-16.56,,,DL NonCA,UL NonCA,0.00,10.00,,,0.081,36.515,0.081,32.771,,,,,,,,
2023-03-01 15:45:24.400000,-71.089920,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.81,-10.35,,3,-66.81,-10.35,Serving Beam,-65.00,63.00,0.94,-3.87,,,369,-81.80,-10.48,370,-104.35,-12.58,0.00,7.25,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,18.89,4,4.00,,66,51.97,,0.064,35.195,1,1,0.064,32.488,371,2074999,27749.96,371_3,3,-79.27,-10.36,3,-79.27,-10.36,Serving Beam,,369,-81.67,-10.34,370,-103.66,-16.56,,,DL NonCA,UL NonCA,0.00,7.25,,,0.064,35.195,0.064,32.488,,,,,,,,
2023-03-01 15:45:24.500000,-71.089920,42.334656,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.53,,,,,-65.00,63.00,1.49,-4.09,-30.00,,,,,,,,0.00,7.32,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.16,4,4.00,,66,49.32,,0.090,34.660,1,1,0.090,32.243,,,,,,,,,,,,-28.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,7.32,,,0.090,34.660,0.090,32.243,0.000,25.600,0.000,25.519,,,,
2023-03-01 15:45:24.600000,-71.089920,42.334656,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.88,-10.35,24.57,3,-66.88,-10.35,Serving Beam,-65.00,63.00,1.33,-4.03,,,369,-81.45,-10.48,370,-104.30,-12.95,0.00,9.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,18.93,4,4.00,,66,48.61,,0.056,28.285,1,1,0.056,26.113,371,2074999,27749.96,371_3,3,-79.27,-10.36,3,-79.27,-10.36,Serving Beam,,369,-81.67,-10.34,370,-107.11,-18.45,,,DL NonCA,UL NonCA,0.00,9.84,,,0.056,28.285,0.056,26.113,,,,,0.000,25.564,0,1597752
2023-03-01 15:45:24.700000,-71.089920,42.334656,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.73,,,,,-65.00,63.00,0.63,-3.94,,,,,,,,,0.00,10.71,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.51,4,4.00,,66,42.93,,0.052,32.484,1,1,0.052,29.706,,,,,,,,,,,,,,,,,,,0.604,0.604,DL NonCA,UL 2CA,0.00,10.34,,,0.052,33.087,0.052,30.310,,,,,,,,
2023-03-01 15:45:24.800000,-71.089920,42.334656,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.88,-10.35,24.34,3,-66.88,-10.35,Serving Beam,-65.00,63.00,-0.02,-3.90,-31.00,,369,-81.02,-10.48,370,-104.02,-12.83,0.00,7.32,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.22,4,4.00,,44,37.78,,0.069,28.376,1,1,0.069,26.210,371,2074999,27749.96,371_3,3,-79.13,-10.38,3,-79.13,-10.38,Serving Beam,-30.00,369,-81.67,-10.34,370,-107.11,-18.45,8.039,7.571,DL NonCA,UL 2CA,0.00,7.26,,,0.069,36.415,0.069,33.781,,,,,,,,
2023-03-01 15:45:24.900000,-71.089920,42.334652,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.93,-10.35,22.97,3,-66.93,-10.35,Serving Beam,-65.32,63.00,0.03,-3.97,,,369,-80.47,-10.45,370,-103.88,-12.84,0.00,13.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.30,4,4.00,,66,37.27,,0.060,29.402,1,1,0.060,26.275,371,2074999,27749.96,371_3,3,-79.13,-10.38,3,-79.13,-10.38,Serving Beam,,369,-81.67,-10.34,370,-107.11,-18.45,7.632,5.957,DL NonCA,UL 2CA,0.00,15.38,,,0.060,37.034,0.060,32.232,,,,,,,,
2023-03-01 15:45:25.000000,-71.089920,42.334652,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,22.83,,,,,-65.29,63.00,0.61,-4.19,,-0.49,,,,,,,0.00,5.56,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.68,4,4.00,1.07,66,48.68,4.55,0.095,38.315,1,1,0.095,35.976,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,5.56,1.07,5.31,0.095,38.315,0.095,35.976,0.000,25.657,0.000,25.519,,,,
2023-03-01 15:45:25.100000,-71.089920,42.334652,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.95,-10.35,22.35,3,-66.95,-10.35,Serving Beam,-65.00,62.80,0.52,-4.16,-31.00,,369,-80.88,-10.47,370,-103.92,-12.50,0.00,8.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.67,4,4.00,,66,46.03,,0.080,33.871,1,1,0.080,31.131,371,2074999,27749.96,371_3,3,-79.13,-10.38,3,-79.13,-10.38,Serving Beam,-29.00,369,-80.83,-10.31,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,8.57,,,0.080,33.871,0.080,31.131,,,,,0.000,25.497,0,1593540
2023-03-01 15:45:25.200000,-71.089920,42.334648,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.52,-10.35,,3,-66.52,-10.35,Serving Beam,-65.00,62.00,0.35,-4.75,,,369,-81.63,-10.55,143,-102.52,-16.59,0.00,6.58,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.48,4,4.00,,66,43.57,,0.068,32.787,1,1,0.068,31.496,371,2074999,27749.96,371_3,3,-78.77,-10.38,3,-78.77,-10.38,Serving Beam,,369,-80.83,-10.31,,,,0.523,0.523,DL NonCA,UL 2CA,0.00,6.25,,,0.068,33.310,0.068,32.019,,,,,,,,
2023-03-01 15:45:25.300000,-71.089920,42.334648,-71.089920,42.334650,15:45:25,0,0,0.00,1.11,1,2,,,,,,,,,,120kHz,,,,,,,,23.48,,,,,-64.47,62.00,-0.54,-4.83,,,,,,,,,0.00,8.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.13,4,4.00,,58,40.16,,0.069,27.978,1,1,0.069,25.803,,,,,,,,,,,,,,,,,,,3.751,3.631,DL NonCA,UL 2CA,0.00,6.86,,,0.069,31.729,0.069,29.434,,,,,,,,
2023-03-01 15:45:25.400000,-71.089920,42.334648,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-66.08,-10.36,22.86,3,-66.08,-10.36,Serving Beam,-64.00,62.00,-0.08,-4.91,-24.00,,369,-81.41,-10.52,370,-101.31,-15.15,0.00,12.36,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,18.60,4,4.00,,66,43.91,,0.052,32.544,1,1,0.052,28.909,371,2074999,27749.96,371_3,3,-78.77,-10.38,3,-78.77,-10.38,Serving Beam,-23.00,369,-80.83,-10.31,370,-110.43,-17.37,0.664,0.664,DL NonCA,UL 2CA,0.00,11.70,,,0.052,33.208,0.052,29.572,,,,,,,,
2023-03-01 15:45:25.500000,-71.089920,42.334648,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.80,0.02,-5.29,,,,,,,,,0.00,8.24,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.38,4,4.00,,58,43.58,,0.096,31.428,1,1,0.096,28.963,,,,,,,,,,,,,,,,,,,4.218,3.496,DL NonCA,UL 2CA,0.00,9.48,,,0.096,35.645,0.096,32.459,0.000,25.765,0.000,25.497,,,,
2023-03-01 15:45:25.600000,-71.089920,42.334648,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-65.85,-10.36,22.74,3,-65.85,-10.36,Serving Beam,-64.00,61.40,0.47,-5.59,,,369,-81.27,-10.48,370,-101.56,-15.19,0.00,8.45,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.48,4,4.00,,66,46.75,,0.066,30.579,1,1,0.066,29.008,371,2074999,27749.96,371_3,3,-78.77,-10.38,3,-78.77,-10.38,Serving Beam,,369,-80.83,-10.31,370,-110.43,-17.37,,,DL NonCA,UL NonCA,0.00,8.45,,,0.066,30.579,0.066,29.008,,,,,0.000,26.029,0,1630044
2023-03-01 15:45:25.700000,-71.089920,42.334648,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,18,146,371_3,3,-65.84,-10.36,23.42,3,-65.84,-10.36,Serving Beam,-64.00,62.00,0.95,-5.26,-23.00,,369,-81.34,-10.45,143,-101.49,-16.05,0.00,8.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,17.94,4,4.00,,66,46.51,,0.100,32.860,1,1,0.100,31.006,371,2074999,27749.96,371_3,3,-78.77,-10.38,3,-78.77,-10.38,Serving Beam,-22.00,369,-80.83,-10.31,370,-110.43,-17.37,0.863,0.863,DL NonCA,UL 2CA,0.00,8.16,,,0.100,33.723,0.100,31.869,,,,,,,,
2023-03-01 15:45:25.800000,-71.089920,42.334648,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.21,,,,,-64.00,62.00,0.41,-5.03,,,,,,,,,0.00,7.14,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.36,4,4.00,,46,37.62,,0.062,27.514,1,1,0.062,26.280,,,,,,,,,,,,,,,,,,,5.261,5.073,DL NonCA,UL 2CA,0.00,6.19,,,0.062,32.775,0.062,31.353,,,,,,,,
2023-03-01 15:45:25.900000,-71.089920,42.334648,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.01,-10.36,23.36,3,-66.01,-10.36,Serving Beam,-64.60,62.40,1.83,-4.82,,,369,-81.86,-10.48,370,-101.52,-15.45,0.00,9.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.22,4,4.00,,66,50.13,,0.105,38.004,1,1,0.105,33.766,371,2074999,27749.96,371_3,3,-78.77,-10.38,3,-78.77,-10.38,Serving Beam,,369,-82.84,-10.51,370,-110.43,-17.37,,,DL NonCA,UL NonCA,0.00,9.72,,,0.105,38.004,0.105,33.766,,,,,,,,
