TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:48:40.800000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.41,-10.35,,3,-65.41,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,369,-86.07,-10.87,370,-97.98,-14.63,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.47,370,-108.84,-18.11,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:40.900000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:41.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.00,,-5.22,,,,,,,,,,,,,,,,,,,,,0.01,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.00,,,,,0.000,0.001,0.000,0.001,,,,
2023-03-01 15:48:41.100000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.38,-10.35,22.37,3,-65.38,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,,-5.40,,,369,-86.07,-10.87,370,-97.98,-14.63,0.00,,1,1.00,,,2x2_MIMO,,0,0.00,,,4,4.00,,,,,0.001,0.000,1,,0.001,0.000,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.47,370,-108.84,-18.11,,,DL NonCA,,0.00,,,,0.001,0.000,0.001,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:48:41.200000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.50,,,,,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:41.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:41,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.33,-10.36,22.01,3,-65.33,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,369,-85.14,-10.77,370,-97.60,-13.95,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:41.500000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.000,0.001,,,,,
2023-03-01 15:48:41.600000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.31,-10.36,24.70,3,-65.31,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.00,-5.65,-27.00,,369,-84.80,-10.63,370,-97.59,-13.93,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,4.67,14,13.50,4,4.00,,8,8.00,,0.039,0.121,1,1,0.039,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.039,0.121,0.039,0.121,,,,,0.001,0.001,72,72
2023-03-01 15:48:41.700000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:41.800000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:48:41.900000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.19,-10.38,22.32,3,-65.19,-10.38,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,369,-84.80,-10.63,370,-97.81,-14.09,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:42.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,-4.97,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,,,,
2023-03-01 15:48:42.100000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:48:42.200000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.01,-10.30,,3,-65.01,-10.30,Serving Beam,-63.50,61.00,,,,,,,,,,,,,,,-5.00,,,369,-84.80,-10.63,370,-97.81,-14.09,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:42.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:42,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,-63.00,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:42.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.33,-10.34,23.37,3,-65.33,-10.34,Serving Beam,-63.75,61.00,,,,,,,,,,,,,,,-5.00,,,369,-84.80,-10.63,370,-97.81,-14.09,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:48:42.600000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:48:42.700000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.37,-10.35,,3,-65.37,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.00,-5.00,,,369,-84.78,-10.62,370,-99.66,-15.40,,0.00,,,1,1.00,,SMSL,,,14,14.00,,,,8,8.00,,0.000,0.040,,1,0.000,0.040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,0.040,0.000,0.040,,,,,,,,
2023-03-01 15:48:42.800000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.08,,,,,-63.38,61.00,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:42.900000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.00,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:43.000000,-71.089973,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.58,-10.36,22.62,3,-64.58,-10.36,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,,-6.00,,1.62,369,-84.78,-10.62,370,-99.66,-15.40,,,,,,,,,,,,,,,0.91,,,5.85,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,9.43,0.000,0.000,0.000,0.000,0.001,4.030,0.001,10.743,,,,
2023-03-01 15:48:43.100000,-71.089973,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:48:43.200000,-71.089973,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.36,-10.38,21.20,3,-64.36,-10.38,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,-6.00,-7.21,,,369,-84.78,-10.62,370,-99.66,-15.40,0.00,25.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,1.25,15,16.67,4,4.00,,8,8.00,,0.018,0.334,1,1,0.018,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,25.00,,,0.018,0.334,0.018,0.238,,,,,,,,
2023-03-01 15:48:43.300000,-71.089973,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.36,,,,,-63.00,60.00,,,,,,,,,,,,,,-6.00,-7.12,,,,,,,,,5.56,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,2.18,14,14.00,4,4.11,,8,8.00,,0.184,0.352,1,1,0.164,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,5.56,0.00,,,0.184,0.352,0.164,0.352,,,,,,,,
2023-03-01 15:48:43.400000,-71.089973,42.334660,-71.089970,42.334660,15:48:43,0,0,0.00,0.82,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.42,-10.38,23.22,3,-64.42,-10.38,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,2.91,-6.67,,,369,-84.85,-10.70,370,-98.62,-14.28,0.00,5.31,2,1.89,2,2.00,2x2_MIMO,SMDL,0,0.79,14,14.01,4,4.00,,66,65.42,,0.048,45.918,1,1,0.048,43.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,5.31,,,0.048,45.918,0.048,43.301,,,,,,,,
2023-03-01 15:48:43.500000,-71.089973,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.48,-10.38,24.01,3,-64.48,-10.38,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,2.99,-6.97,-24.00,,369,-85.18,-10.78,370,-98.42,-14.23,0.00,9.74,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,15,15.17,4,4.00,,66,66.00,,0.082,73.999,1,1,0.082,66.374,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,-16.00,369,-85.13,-10.47,,,,53.118,47.617,DL NonCA,UL 2CA,0.00,9.60,,,0.082,127.117,0.082,113.991,0.007,103.210,0.006,102.076,,,,
2023-03-01 15:48:43.600000,-71.089973,42.334663,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.53,,,,,-63.00,60.00,,,,,,,,,,,,,,2.62,-7.19,,,,,,,,,0.00,8.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.38,4,4.00,,66,61.88,,0.092,58.553,1,1,0.092,53.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.973,62.783,DL NonCA,UL 2CA,0.00,8.66,,,0.092,126.526,0.092,116.601,,,,,0.007,61.899,460,3884151
2023-03-01 15:48:43.700000,-71.089973,42.334663,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.67,-10.36,22.96,3,-64.67,-10.36,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,2.72,-7.11,,,369,-85.62,-10.79,370,-98.61,-14.72,0.00,4.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,17,16.23,4,4.00,,66,59.22,,0.095,56.881,1,1,0.095,55.011,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.47,370,-107.10,-15.29,62.995,55.869,DL NonCA,UL 2CA,0.00,7.50,,,0.095,119.876,0.095,110.880,,,,,,,,
2023-03-01 15:48:43.800000,-71.089973,42.334663,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.08,,,,,-63.00,60.00,,,,,,,,,,,,,,3.57,-7.24,-22.00,,,,,,,,0.00,11.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,17,15.54,4,4.00,,66,59.06,,0.105,50.652,1,1,0.105,45.374,,,,,,,,,,,,,,,,,,,,,,,,,-12.00,,,,,,,59.126,51.687,DL NonCA,UL 2CA,0.00,12.83,,,0.105,109.777,0.105,97.062,,,,,,,,
2023-03-01 15:48:43.900000,-71.089973,42.334663,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.75,-10.36,23.18,3,-64.75,-10.36,Serving Beam,-63.75,60.00,,,,,,,,,,,,,,4.75,-7.00,,,369,-85.32,-10.74,,,,0.00,6.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.12,4,4.00,,66,64.66,,0.063,76.730,1,1,0.063,71.205,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.47,370,-107.10,-15.29,16.170,12.504,DL NonCA,UL 2CA,0.00,9.84,,,0.063,92.900,0.063,83.709,,,,,,,,
2023-03-01 15:48:44.000000,-71.089973,42.334667,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.88,-10.36,23.87,3,-64.88,-10.36,Serving Beam,-63.05,60.00,,,,,,,,,,,,,,3.43,-7.00,,6.50,369,-84.73,-10.78,370,-99.26,-16.05,0.00,12.08,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,15,15.96,4,4.00,1.13,36,45.57,11.82,0.090,53.886,1,1,0.090,46.790,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.26,-10.38,370,-107.10,-15.29,49.002,49.002,DL NonCA,UL 2CA,0.00,7.20,1.13,14.14,0.090,102.888,0.090,95.792,0.000,86.858,0.000,102.054,,,,
2023-03-01 15:48:44.100000,-71.089973,42.334667,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.06,,,,,-63.00,60.00,,,,,,,,,,,,,,2.17,-7.14,,,,,,,,,0.00,7.04,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,16.08,4,4.00,,66,53.63,,0.097,57.437,1,1,0.097,54.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.946,44.606,DL NonCA,UL 2CA,0.00,11.91,,,0.097,110.383,0.097,98.678,,,,,0.000,102.011,0,6362928
2023-03-01 15:48:44.200000,-71.089973,42.334667,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.80,-10.36,25.49,3,-64.80,-10.36,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,4.86,-7.17,-24.00,,369,-84.41,-10.85,370,-99.45,-16.79,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.17,4,4.00,,66,65.13,,0.090,81.566,1,1,0.090,74.601,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,-14.00,369,-85.26,-10.38,370,-107.10,-15.29,10.531,9.249,DL NonCA,UL 2CA,0.00,8.85,,,0.090,92.097,0.090,83.850,,,,,,,,
2023-03-01 15:48:44.300000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.57,-10.38,23.36,3,-64.57,-10.38,Serving Beam,-63.00,60.00,,,,,,,,,,,,,,4.94,-6.85,,,369,-84.76,-10.88,370,-99.16,-16.47,0.00,8.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,18.52,4,4.00,,66,65.64,,0.072,87.964,1,1,0.072,79.885,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.26,-10.38,370,-107.10,-15.29,,,DL NonCA,UL NonCA,0.00,8.75,,,0.072,87.964,0.072,79.885,,,,,,,,
2023-03-01 15:48:44.400000,-71.089973,42.334671,-71.089970,42.334670,15:48:44,0,0,0.00,1.11,1,2,,,,,,,,,,120kHz,,,,,,,,,,,,,-63.11,60.00,,,,,,,,,,,,,,5.00,-6.86,,,,,,,,,0.00,7.19,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.07,4,4.00,,66,66.00,,0.072,83.904,1,1,0.072,77.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,7.19,,,0.072,83.904,0.072,77.552,,,,,,,,
2023-03-01 15:48:44.500000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-64.80,-10.38,23.46,3,-64.80,-10.38,Serving Beam,-64.00,60.40,,,,,,,,,,,,,,5.00,-6.78,-24.00,,369,-85.30,-10.87,370,-99.10,-16.56,0.00,10.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.51,4,4.00,,66,66.00,,0.053,85.672,1,1,0.053,76.143,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,-14.00,369,-85.26,-10.38,370,-106.25,-14.84,0.000,0.000,DL NonCA,UL NonCA,0.00,10.67,,,0.053,85.672,0.053,76.143,0.000,87.776,0.000,102.054,,,,
2023-03-01 15:48:44.600000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.33,,,,,-64.00,61.00,,,,,,,,,,,,,,4.99,-5.93,,,,,,,,,0.00,10.14,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.11,4,4.00,,66,65.68,,0.070,93.814,1,1,0.070,84.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,10.14,,,0.070,93.814,0.070,84.046,,,,,0.000,102.033,0,6364332
2023-03-01 15:48:44.700000,-71.089966,42.334675,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.22,-10.38,22.78,3,-65.22,-10.38,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,5.00,-5.93,,,369,-85.48,-10.80,370,-99.64,-16.93,0.00,9.62,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.80,4,4.00,,66,65.95,,0.080,96.725,1,1,0.080,87.348,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.26,-10.38,370,-106.25,-14.84,,,DL NonCA,UL NonCA,0.00,9.62,,,0.080,96.725,0.080,87.348,,,,,,,,
2023-03-01 15:48:44.800000,-71.089966,42.334675,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.48,-10.38,22.44,3,-65.48,-10.38,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,4.77,-6.00,-24.00,,369,-84.61,-10.71,370,-99.56,-16.89,4.00,8.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.77,4,4.00,,66,65.95,,0.061,105.760,1,1,0.060,96.298,371,2074999,27749.96,371_3,3,-77.37,-10.38,3,-77.37,-10.38,Serving Beam,,,,,,,,,,,,,,-14.00,369,-85.53,-10.59,370,-106.25,-14.84,0.000,0.000,DL NonCA,UL NonCA,4.00,8.67,,,0.061,105.760,0.060,96.298,,,,,,,,
