TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:38:25.300000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.62,-10.34,25.47,26,-66.62,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.21,-4.16,-33.00,,369,-87.81,-12.36,370,-95.30,-12.23,0.00,5.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.87,,0.097,142.779,1,1,0.097,138.247,371,2074999,27749.96,,371_3,3,-79.64,-10.41,3,-79.64,-10.41,Serving Beam,,,,,,,,,,,,,,-28.00,369,-96.52,-12.45,370,-97.86,-12.98,,,,,,,,,,0.000,169.355,,0.000,163.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.56,,,0.097,312.134,0.097,301.600,,,,,,,,
2023-03-03 20:38:25.400000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.68,-10.34,,26,-66.68,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.27,-4.22,,,369,-87.60,-12.16,370,-94.28,-12.24,0.00,2.65,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.75,,0.095,148.381,1,1,0.095,146.379,371,2074999,27749.96,,371_3,3,-79.64,-10.41,3,-79.64,-10.41,Serving Beam,,,,,,,,,,,,,,,369,-96.52,-12.45,370,-98.76,-14.00,,,,,,,,,,0.000,172.845,,0.000,171.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.62,,,0.095,321.226,0.095,318.178,,,,,0.000,3221.585,0,201349044
2023-03-03 20:38:25.500000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.30,,,,,-65.00,63.00,,,,,,,,,,,,,,0.45,-4.00,,,,,,,,,0.00,3.97,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.13,,0.070,145.433,1,1,0.070,142.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.611,,0.000,166.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.57,,,0.070,317.044,0.070,308.721,0.000,294.554,0.000,363.702,,,,
2023-03-03 20:38:25.600000,-71.090012,42.334679,-71.090010,42.334680,20:38:26,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.73,-10.34,24.88,26,-66.73,-10.34,Serving Beam,-65.00,62.20,,,,,,,,,,,,,,-0.10,-4.42,-33.00,,369,-87.49,-12.35,370,-94.05,-12.33,0.00,8.82,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.90,,0.058,137.876,1,1,0.058,130.330,371,2074999,27749.96,,371_26,26,-81.86,-10.34,26,-81.86,-10.34,Serving Beam,,,,,,,,,,,,,,-28.00,369,-96.52,-12.45,370,-98.76,-14.00,,,,,,,,,,0.000,169.437,,0.000,146.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.07,,,0.058,307.313,0.058,277.080,,,,,,,,
2023-03-03 20:38:25.700000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.53,,,,,-65.00,62.00,,,,,,,,,,,,,,-0.74,-5.28,,,,,,,,,0.00,13.73,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,55.79,,0.092,141.096,1,1,0.092,127.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.846,,0.000,148.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,13.50,,,0.092,312.943,0.092,275.771,,,,,,,,
2023-03-03 20:38:25.800000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.46,-10.34,25.45,26,-66.46,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-0.58,-5.21,,,369,-87.59,-13.19,370,-93.73,-11.80,0.00,10.71,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.80,,0.095,139.926,1,1,0.095,129.968,371,2074999,27749.96,,371_26,26,-81.86,-10.34,26,-81.86,-10.34,Serving Beam,,,,,,,,,,,,,,,369,-96.52,-12.45,370,-98.76,-14.00,,,,,,,,,,0.000,166.014,,0.000,149.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.18,,,0.095,305.940,0.095,279.287,,,,,,,,
2023-03-03 20:38:25.900000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.35,-10.34,,26,-66.35,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-0.59,-5.27,-33.00,,369,-87.91,-13.32,370,-94.11,-12.20,0.00,11.46,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.29,4,4.00,,66,55.57,,0.105,139.050,1,1,0.105,126.375,371,2074999,27749.96,,371_26,26,-80.57,-10.38,26,-80.57,-10.38,Serving Beam,,,,,,,,,,,,,,-28.00,369,-96.63,-12.73,370,-98.76,-14.00,,,,,,,,,,0.000,168.003,,0.000,153.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.81,,,0.105,307.053,0.105,279.996,,,,,0.000,3211.296,0,200706012
2023-03-03 20:38:26.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,24.82,,,,,-65.00,62.00,,,,,,,,,,,,,,-0.83,-5.06,,14.79,,,,,,,0.00,8.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.35,4,4.00,1.13,66,56.43,10.46,0.081,137.869,1,1,0.081,131.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,168.393,,0.000,152.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.67,1.13,23.01,0.081,306.262,0.081,283.345,0.000,289.993,0.000,362.785,,,,
2023-03-03 20:38:26.100000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.31,-10.34,23.00,26,-66.31,-10.34,Serving Beam,-65.00,62.20,,,,,,,,,,,,,,-0.64,-5.27,,,369,-88.45,-14.12,370,-93.75,-12.48,0.00,8.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.39,4,4.00,,66,56.76,,0.100,137.717,1,1,0.100,130.796,371,2074999,27749.96,,371_26,26,-80.57,-10.38,26,-80.57,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-96.63,-12.73,370,-98.76,-14.00,,,,,,,,,,0.000,166.263,,0.000,151.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.47,,,0.100,303.980,0.100,282.138,,,,,,,,
2023-03-03 20:38:26.200000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.31,-10.34,,26,-66.31,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.45,-4.50,-29.00,,369,-88.22,-13.05,370,-93.86,-12.25,0.00,2.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,60.50,,0.095,148.060,1,1,0.095,145.007,371,2074999,27749.96,,371_26,26,-80.57,-10.38,26,-80.57,-10.38,Serving Beam,,,,,,,,,,,,,,-24.00,369,-96.63,-12.73,370,-98.74,-13.52,,,,,,,,,,0.000,172.786,,0.000,168.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.69,,,0.095,320.847,0.095,313.284,,,,,,,,
2023-03-03 20:38:26.300000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,20.55,,,,,-65.00,63.00,,,,,,,,,,,,,,0.58,-4.17,,,,,,,,,0.00,2.17,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,60.37,,0.100,149.426,1,1,0.100,147.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.390,,0.000,168.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.76,,,0.100,320.816,0.100,316.471,,,,,,,,
2023-03-03 20:38:26.400000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.31,-10.34,23.81,26,-66.31,-10.34,Serving Beam,-65.00,62.20,,,,,,,,,,,,,,0.28,-4.50,,,369,-86.63,-10.98,370,-94.16,-12.30,0.00,12.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.24,,0.097,139.503,1,1,0.097,128.038,371,2074999,27749.96,,371_26,26,-80.57,-10.38,26,-80.57,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-91.71,-14.65,370,-98.74,-13.52,,,,,,,,,,0.000,170.151,,0.000,160.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.94,,,0.097,309.654,0.097,288.049,,,,,0.000,3254.966,0,203435388
2023-03-03 20:38:26.500000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.05,,,,,-65.00,62.20,,,,,,,,,,,,,,-0.77,-5.14,,,,,,,,,0.00,15.17,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.67,4,4.00,,66,55.00,,0.070,133.704,1,1,0.070,118.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.399,,0.000,149.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,13.76,,,0.070,305.104,0.070,267.984,0.000,295.893,0.000,373.631,,,,
2023-03-03 20:38:26.600000,-71.090012,42.334679,-71.090010,42.334680,20:38:27,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.28,-10.34,21.81,26,-66.28,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,-0.12,-4.35,-29.00,,369,-92.43,-12.29,370,-94.50,-12.27,0.00,2.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.90,4,4.00,,66,58.09,,0.062,143.229,1,1,0.062,142.312,371,2074999,27749.96,,371_26,26,-80.57,-10.38,26,-80.57,-10.38,Serving Beam,,,,,,,,,,,,,,-24.00,369,-91.71,-14.65,370,-98.74,-13.52,,,,,,,,,,0.000,171.037,,0.000,168.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.62,,,0.062,314.267,0.062,311.140,,,,,,,,
2023-03-03 20:38:26.700000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.28,-10.34,,26,-66.28,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.24,-3.97,,,370,-94.50,-12.13,369,-97.05,-13.38,0.00,4.83,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.00,,0.083,145.888,1,1,0.083,141.397,371,2074999,27749.96,,371_3,3,-81.53,-10.36,3,-81.53,-10.36,Serving Beam,,,,,,,,,,,,,,,369,-91.71,-14.65,370,-98.74,-13.52,,,,,,,,,,0.000,171.882,,0.000,166.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.05,,,0.083,317.771,0.083,307.551,,,,,,,,
2023-03-03 20:38:26.800000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.68,,,,,-65.00,62.20,,,,,,,,,,,,,,-0.07,-4.45,,,,,,,,,0.00,5.56,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.26,,0.095,143.126,1,1,0.095,139.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.865,,0.000,146.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.10,,,0.095,314.992,0.095,286.136,,,,,,,,
2023-03-03 20:38:26.900000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.28,-10.34,24.70,26,-66.28,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-0.33,-5.22,-33.00,,369,-88.87,-15.09,370,-94.30,-12.27,0.00,6.99,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.21,,0.105,142.174,1,1,0.105,136.191,371,2074999,27749.96,,371_3,3,-81.53,-10.36,3,-81.53,-10.36,Serving Beam,,,,,,,,,,,,,,-28.00,369,-91.71,-14.65,370,-98.74,-13.52,,,,,,,,,,0.000,169.550,,0.000,148.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.56,,,0.105,311.725,0.105,285.082,,,,,0.000,3174.837,0,198427320
2023-03-03 20:38:27.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.32,-10.34,,26,-66.32,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-0.53,-5.30,,14.96,369,-87.77,-13.23,370,-94.44,-12.51,0.00,13.61,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.21,66,56.76,11.13,0.090,142.757,1,1,0.090,129.499,371,2074999,27749.96,,371_3,3,-81.53,-10.36,3,-81.53,-10.36,Serving Beam,,,,,,,,,,,,,,,369,-91.71,-14.65,370,-99.34,-13.85,,,,,,,,,,0.000,169.159,,0.000,152.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.67,1.21,23.71,0.090,311.916,0.090,281.602,0.000,285.875,0.000,351.799,,,,
2023-03-03 20:38:27.100000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.83,,,,,-65.00,62.00,,,,,,,,,,,,,,-0.68,-5.21,,,,,,,,,0.00,12.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.46,4,4.00,,66,56.57,,0.095,139.518,1,1,0.095,125.890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,166.962,,0.000,151.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.96,,,0.095,306.480,0.095,277.050,,,,,,,,
2023-03-03 20:38:27.200000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.35,-10.34,23.88,26,-66.35,-10.34,Serving Beam,-65.00,62.80,,,,,,,,,,,,,,0.07,-4.54,-33.00,,369,-87.22,-12.20,370,-94.75,-12.71,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.54,4,4.00,,66,58.30,,0.100,138.329,1,1,0.100,129.452,371,2074999,27749.96,,371_26,26,-81.71,-10.37,26,-81.71,-10.37,Serving Beam,,,,,,,,,,,,,,-28.00,370,-102.98,-14.53,369,-107.16,-20.87,,,,,,,,,,0.000,168.575,,0.000,162.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.51,,,0.100,306.904,0.100,292.288,,,,,,,,
2023-03-03 20:38:27.300000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.60,,,,,-65.00,63.00,,,,,,,,,,,,,,0.27,-4.11,,,,,,,,,0.00,4.20,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.93,4,4.00,,66,58.36,,0.097,142.631,1,1,0.097,138.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.947,,0.000,169.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.70,,,0.097,314.578,0.097,308.523,,,,,,,,
2023-03-03 20:38:27.400000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.35,-10.34,24.84,26,-66.35,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.38,-4.31,,,369,-87.27,-11.96,370,-95.12,-13.20,0.00,2.08,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.87,,0.105,145.110,1,1,0.105,143.234,371,2074999,27749.96,,371_26,26,-81.71,-10.37,26,-81.71,-10.37,Serving Beam,,,,,,,,,,,,,,,370,-102.98,-14.53,369,-107.16,-20.87,,,,,,,,,,0.000,169.625,,0.000,163.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.72,,,0.105,314.735,0.105,307.084,,,,,0.000,3246.856,0,203334364
2023-03-03 20:38:27.500000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.45,-10.34,,26,-66.45,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.45,-3.94,-33.00,,369,-87.15,-12.07,370,-95.74,-13.19,0.00,0.68,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,59.14,,0.069,145.635,1,1,0.069,145.413,371,2074999,27749.96,,371_26,26,-81.60,-10.27,26,-81.60,-10.27,Serving Beam,,,,,,,,,,,,,,-28.00,369,-96.45,-12.66,370,-102.98,-14.53,,,,,,,,,,0.000,171.888,,0.000,168.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.33,,,0.069,317.523,0.069,313.900,0.000,317.208,0.000,385.473,,,,
2023-03-03 20:38:27.600000,-71.090012,42.334679,-71.090010,42.334680,20:38:28,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,24.86,,,,,-65.00,63.00,,,,,,,,,,,,,,0.36,-3.94,,,,,,,,,0.00,2.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.44,,0.051,146.841,1,1,0.051,144.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.384,,0.000,159.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.19,,,0.051,319.226,0.051,303.953,,,,,,,,
2023-03-03 20:38:27.700000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.68,-10.34,25.31,26,-66.68,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.90,-4.28,,,369,-86.80,-11.96,370,-95.37,-12.70,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,65.42,,0.089,167.577,1,1,0.089,167.577,371,2074999,27749.96,,371_26,26,-81.60,-10.27,26,-81.60,-10.27,Serving Beam,,,,,,,,,,,,,,,369,-96.45,-12.66,370,-102.98,-14.53,,,,,,,,,,0.000,169.010,,0.000,165.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,0.96,,,0.089,336.587,0.089,333.268,,,,,,,,
